user_id,gender,married,birthdate,has_children,home_country,home_city,home_airport,sign_up_date,first_session_date,last_session_date,last_booking_date,tenure_days,n_sessions,n_booking_sessions,n_trip_sessions,total_flight_spend,total_hotel_spend,total_spend,cancelled_trips,booking_rate,cancellation_rate,conversion_rate,avg_session_duration,avg_page_clicks,avg_distance_km,max_distance_km,avg_nights,max_nights,avg_seats,avg_rooms,avg_checked_bags,avg_trip_duration_days,max_trip_duration_days
528242,M,True,1996-03-15,True,usa,indianapolis,IND,2023-01-13,2023-01-13 18:35:00,2023-05-20 19:31:00,2023-05-20 19:31:00,127,9,3,3,529.05,643.0,1172.05,0,0.3333333333333333,0.0,1.0,1.7333333333333334,14.0,967.2880535221133,1573.816267261911,2.0,3.0,1.0,1.0,0.6666666666666666,4.0,5.0
528244,F,False,1992-06-07,False,usa,omaha,OMA,2023-01-13,2023-01-13 18:01:00,2023-04-03 12:42:00,2023-02-28 16:43:00,79,8,2,2,465.81000000000006,1335.0,1800.81,0,0.25,0.0,1.0,2.108333333333333,17.125,1273.918239087297,1868.354078569886,3.0,3.0,1.0,1.0,0.5,5.0,5.0
528248,F,False,1992-04-10,False,usa,tampa,TPA,2023-01-13,2023-01-13 14:54:00,2023-03-10 09:48:00,2023-02-21 18:02:00,55,7,2,2,363.2,1342.0,1705.2,0,0.2857142857142857,0.0,1.0,1.6238095238095238,13.0,3843.871361306863,3843.871361306863,3.5,5.0,1.0,2.0,1.0,0.0,0.0
528281,F,False,1971-08-09,False,canada,calgary,YYC,2023-01-13,2023-01-13 06:08:00,2023-06-24 19:12:00,2023-06-24 19:12:00,162,8,5,5,1903.9,4990.0,6893.900000000001,0,0.625,0.0,1.0,1.8541666666666665,14.75,2926.5928208601986,3224.810898109376,4.6,13.0,1.6666666666666667,1.6,0.3333333333333333,2.6666666666666665,5.0
528322,F,True,1973-12-22,False,canada,toronto,YZD,2023-01-13,2023-01-13 18:30:00,2023-05-11 17:29:00,2023-05-11 17:29:00,117,8,4,4,1342.48,3786.0,5128.48,0,0.5,0.0,1.0,2.55625,20.625,1905.3866922814584,3483.1234987876564,4.666666666666667,8.0,1.0,1.0,0.25,5.5,9.0
528330,F,True,1976-10-04,True,canada,edmonton,YED,2023-01-13,2023-01-13 04:56:00,2023-06-21 10:31:00,2023-03-21 19:38:00,159,8,1,1,372.54,1029.0,1401.54,0,0.125,0.0,1.0,1.9229166666666666,15.5,2227.542640407648,2227.542640407648,3.0,3.0,1.0,1.0,1.0,4.0,4.0
528354,M,True,1969-06-19,True,canada,windsor,YQG,2023-01-13,2023-01-13 19:40:00,2023-07-16 08:42:00,2023-05-27 15:56:00,183,8,3,3,1216.09,1120.0,2336.09,0,0.375,0.0,1.0,3.21875,25.875,2206.934004251709,3179.500206943484,4.0,7.0,1.0,1.0,0.6666666666666666,5.666666666666667,9.0
528372,F,False,1999-05-07,True,usa,san antonio,SAT,2023-01-13,2023-01-13 08:43:00,2023-05-19 17:18:00,2023-01-13 08:43:00,126,8,1,1,0.0,1881.0,1881.0,0,0.125,0.0,1.0,1.3395833333333333,10.875,,,11.0,11.0,,1.0,,,
528378,M,False,1981-07-24,False,canada,calgary,YYC,2023-01-13,2023-01-13 19:48:00,2023-06-13 18:43:00,2023-01-30 05:05:00,150,8,1,1,363.06,470.0,833.06,0,0.125,0.0,1.0,0.75625,6.125,1942.1102919153434,1942.1102919153434,5.0,5.0,1.0,1.0,1.0,7.0,7.0
528379,F,True,1974-04-16,True,usa,new york,LGA,2023-01-13,2023-01-13 13:51:00,2023-05-19 19:50:00,2023-03-25 17:25:00,126,8,2,2,1124.49,710.0,1834.49,0,0.25,0.0,1.0,4.014583333333333,32.75,3215.1301307886843,4141.056067915117,2.0,2.0,1.0,1.0,1.0,3.5,4.0
528411,F,True,1979-11-19,False,usa,milwaukee,MKE,2023-01-13,2023-01-13 21:12:00,2023-04-09 06:50:00,2023-03-24 14:49:00,85,8,4,4,660.35,1503.0,2163.35,0,0.5,0.0,1.0,1.7916666666666667,14.25,960.5677642305951,1196.5550794383803,1.6666666666666667,3.0,1.0,1.0,1.0,3.75,5.0
528413,F,True,1954-08-06,False,usa,miami,MIA,2023-01-13,2023-01-13 21:35:00,2023-05-24 11:29:00,,130,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.1291666666666667,9.0,,,,,,,,,
528417,F,False,1972-05-23,False,usa,oakland,OAK,2023-01-13,2023-01-13 20:55:00,2023-06-16 09:54:00,2023-05-10 15:12:00,153,8,2,2,1041.78,681.0,1722.78,0,0.25,0.0,1.0,2.7583333333333337,22.25,3291.3973929594176,4225.059261169697,3.0,3.0,1.0,1.0,0.5,4.5,5.0
528421,F,False,1987-09-26,False,canada,winnipeg,YAV,2023-01-13,2023-01-13 14:11:00,2023-07-18 16:13:00,2023-07-18 16:13:00,186,8,7,7,2177.13,7453.0,9630.13,0,0.875,0.0,1.0,2.1375,17.125,1744.7162700403321,2129.370246663161,6.0,13.0,1.1666666666666667,1.4,0.5,4.666666666666667,7.0
528455,F,True,1976-12-24,True,usa,fresno,FAT,2023-01-13,2023-01-13 21:34:00,2023-07-13 18:55:00,2023-07-13 18:55:00,180,9,3,3,1777.18,4353.0,6130.18,0,0.3333333333333333,0.0,1.0,1.5203703703703704,12.222222222222221,3383.148624524177,3473.931157609585,7.333333333333333,13.0,1.0,1.0,0.6666666666666666,8.666666666666666,14.0
528461,F,False,1997-10-04,False,usa,phoenix,LUF,2023-01-13,2023-01-13 18:25:00,2023-07-13 17:45:00,,180,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.2020833333333334,17.5,,,,,,,,,
528490,M,False,1981-05-24,False,usa,san diego,NZY,2023-01-13,2023-01-13 20:48:00,2023-06-27 12:27:00,2023-06-27 12:27:00,164,9,4,4,2754.44,1583.0,4337.4400000000005,0,0.4444444444444444,0.0,1.0,2.4481481481481477,20.0,3128.022498306761,3981.151752403818,2.75,7.0,1.25,1.25,0.25,4.25,8.0
528500,F,False,1983-08-17,False,usa,cincinnati,LUK,2023-01-13,2023-01-13 10:29:00,2023-07-20 23:16:39,2023-06-20 23:13:00,188,8,1,2,2324.62,0.0,2324.62,1,0.125,1.0,0.0,16.816666666666666,39.75,6628.475367362188,6628.475367362188,,,1.0,,1.0,16.0,16.0
528522,F,True,1973-07-08,True,usa,richmond,RIC,2023-01-13,2023-01-13 07:01:00,2023-05-11 20:35:00,2023-05-11 20:35:00,118,8,2,2,88.12,2216.0,2304.12,0,0.25,0.0,1.0,1.8895833333333334,15.125,463.4931727982343,463.4931727982343,7.5,13.0,1.0,1.5,2.0,15.0,15.0
528528,M,False,2006-10-04,False,usa,charlotte,CLT,2023-01-13,2023-01-13 12:37:00,2023-06-09 21:55:00,2023-01-27 14:53:00,147,8,1,1,185.81,616.0,801.81,0,0.125,0.0,1.0,1.6645833333333333,13.25,940.1319177095536,940.1319177095536,4.0,4.0,1.0,1.0,0.0,6.0,6.0
528542,F,False,1967-10-26,False,usa,philadelphia,PNE,2023-01-13,2023-01-13 16:48:00,2023-04-29 17:42:00,2023-04-08 16:11:00,106,8,3,3,935.68,6309.0,7244.68,0,0.375,0.0,1.0,1.6479166666666667,13.375,1269.312145618688,2168.585985890264,4.333333333333333,8.0,1.6666666666666667,1.6666666666666667,1.0,6.333333333333333,10.0
528567,F,False,1987-07-13,False,canada,hamilton,YHM,2023-01-13,2023-01-13 12:01:00,2023-06-08 13:33:00,2023-06-08 13:33:00,146,8,6,6,2159.81,3310.0,5469.8099999999995,0,0.75,0.0,1.0,2.308333333333333,18.625,1493.6760787341786,2696.523514547745,3.8333333333333335,8.0,1.4,1.3333333333333333,0.6,4.6,7.0
528580,F,True,1976-04-08,False,usa,new york,JFK,2023-01-13,2023-01-13 19:51:00,2023-06-21 14:52:00,2023-06-21 14:52:00,158,9,3,3,1620.78,2818.0,4438.78,0,0.3333333333333333,0.0,1.0,1.8462962962962963,14.88888888888889,2353.6742254673463,3931.8009433102784,6.5,7.0,1.5,1.5,1.0,7.0,8.0
528612,F,True,1985-03-03,True,usa,boston,BOS,2023-01-13,2023-01-13 06:21:00,2023-06-01 13:39:00,2023-02-08 12:18:00,139,8,2,2,853.3000000000001,642.0,1495.3000000000002,0,0.25,0.0,1.0,1.425,11.5,2445.9383207352585,4193.0733474725275,1.5,2.0,1.0,1.0,0.5,3.0,3.0
528657,F,False,1984-08-11,False,usa,st. louis,STL,2023-01-13,2023-01-13 18:57:00,2023-05-30 21:09:00,2023-05-30 21:09:00,137,8,4,4,1182.13,4887.0,6069.13,0,0.5,0.0,1.0,2.5854166666666667,20.625,1674.712285324907,2557.643766266028,4.25,6.0,1.0,1.0,0.75,6.0,8.0
528661,M,False,1983-07-28,False,usa,corpus christi,CRP,2023-01-13,2023-01-13 14:30:00,2023-06-03 17:10:00,2023-03-09 18:47:00,141,8,2,2,641.37,776.0,1417.37,0,0.25,0.0,1.0,2.2979166666666666,18.375,1781.7288495273265,1792.0433320028874,3.0,4.0,1.0,1.0,0.5,5.5,7.0
528683,F,True,1973-08-03,False,usa,houston,HOU,2023-01-13,2023-01-13 06:00:00,2023-06-22 17:49:00,2023-03-06 20:09:00,160,9,2,2,274.63,3896.0,4170.63,0,0.2222222222222222,0.0,1.0,2.6203703703703707,21.22222222222222,1674.5569558243628,1674.5569558243628,8.0,8.0,1.0,1.5,0.0,10.0,10.0
528688,F,False,1990-05-10,False,usa,new york,LGA,2023-01-13,2023-01-13 20:19:00,2023-06-01 17:40:00,2023-04-07 06:34:00,138,8,1,1,0.0,2960.0,2960.0,0,0.125,0.0,1.0,2.1354166666666665,17.125,,,10.0,10.0,,1.0,,,
528690,F,True,1987-03-17,True,usa,chicago,UGN,2023-01-13,2023-01-13 08:58:00,2023-07-09 17:32:00,2023-05-16 18:03:00,177,9,3,3,933.5,1274.0,2207.5,0,0.3333333333333333,0.0,1.0,1.598148148148148,12.88888888888889,1465.775079521697,2810.6213361217033,2.6666666666666665,6.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,4.333333333333333,7.0
528706,F,True,1977-06-06,False,usa,new york,JFK,2023-01-13,2023-01-13 23:27:00,2023-04-22 03:19:00,2023-03-08 19:49:00,98,8,2,2,1125.4699999999998,202.0,1327.4699999999998,0,0.25,0.0,1.0,1.31875,10.625,3131.903422826781,3974.209842999768,1.5,2.0,1.0,1.0,1.0,2.5,3.0
528723,F,False,1988-12-25,True,canada,calgary,YYC,2023-01-13,2023-01-13 09:38:00,2023-06-12 18:50:00,2023-06-12 18:50:00,150,8,4,4,1725.48,4097.0,5822.48,0,0.5,0.0,1.0,2.591666666666667,21.0,1857.6113846592646,2247.1426591774393,7.25,11.0,1.6666666666666667,1.5,1.0,9.666666666666666,12.0
528735,F,True,1974-08-03,True,usa,tulsa,TUL,2023-01-13,2023-01-13 04:22:00,2023-07-19 08:48:00,2023-07-19 08:48:00,187,9,2,2,691.54,1762.0,2453.54,0,0.2222222222222222,0.0,1.0,2.359259259259259,19.0,1187.9668257669705,1639.902427971886,3.5,6.0,1.5,1.5,0.0,5.5,7.0
528743,F,False,1972-06-24,False,usa,riverside,RIV,2023-01-13,2023-01-13 20:34:00,2023-06-05 20:07:08,2023-03-06 20:05:00,142,8,3,4,15334.04,1947.0,17281.04,1,0.375,0.3333333333333333,0.6666666666666667,7.335992566666667,18.25,8358.232922585637,12908.615439966574,2.5,3.0,2.0,1.0,1.25,12.75,22.0
528744,M,False,1976-04-26,False,usa,san francisco,SFO,2023-01-13,2023-01-13 13:49:00,2023-06-30 16:56:00,2023-06-30 16:56:00,168,8,4,4,1428.3500000000001,2511.0,3939.35,0,0.5,0.0,1.0,1.6041666666666665,13.0,2749.1780200551743,3646.673787429763,3.25,7.0,1.0,1.0,0.6666666666666666,3.3333333333333335,5.0
528777,F,True,1976-07-05,False,usa,new york,LGA,2023-01-13,2023-01-13 22:58:00,2023-06-22 21:14:00,2023-05-01 15:20:00,159,8,4,4,670.8199999999999,4384.0,5054.82,0,0.5,0.0,1.0,1.8,14.5,1232.093499974834,2068.932306886793,4.0,8.0,1.3333333333333333,1.25,0.6666666666666666,2.3333333333333335,4.0
528816,F,True,1970-04-08,True,usa,san antonio,SAT,2023-01-13,2023-01-13 18:24:00,2023-07-11 10:46:00,2023-05-12 13:02:00,178,8,5,5,1640.69,15265.0,16905.69,0,0.625,0.0,1.0,2.5354166666666664,20.5,1639.4851862870623,2321.1951863264876,6.6,11.0,1.2,1.2,0.8,8.2,12.0
528826,F,False,1993-04-04,False,usa,san francisco,SFO,2023-01-13,2023-01-13 06:29:00,2023-03-18 16:47:00,2023-02-25 21:36:00,64,8,2,2,573.59,695.0,1268.5900000000001,0,0.25,0.0,1.0,1.7416666666666667,14.25,1724.9602070007722,2439.349657972339,2.5,3.0,1.0,1.0,0.5,4.5,5.0
528827,F,True,1972-10-25,True,usa,st. petersburg,SPG,2023-01-13,2023-01-13 22:31:00,2023-07-09 02:14:00,2023-07-09 02:14:00,176,7,3,3,680.74,2131.0,2811.74,0,0.42857142857142855,0.0,1.0,2.392857142857143,19.142857142857142,1803.364599298368,2763.2330558019953,5.0,7.0,1.0,1.0,0.5,5.5,7.0
528828,F,False,1982-05-23,False,usa,san francisco,SFO,2023-01-13,2023-01-13 16:43:00,2023-06-21 16:28:00,2023-04-13 22:27:00,158,8,5,5,2246.6,1615.0,3861.6,0,0.625,0.0,1.0,2.5875,21.0,3160.9335867168315,4151.7735389098425,3.3333333333333335,7.0,1.0,1.3333333333333333,0.75,2.75,4.0
528829,F,False,1995-12-01,False,usa,shreveport,BAD,2023-01-13,2023-01-13 20:12:00,2023-07-03 17:51:00,2023-07-03 17:51:00,170,8,4,4,789.74,8653.0,9442.74,0,0.5,0.0,1.0,1.8291666666666666,14.75,2304.5130243247313,2622.4308077659657,7.5,17.0,1.0,1.25,0.5,6.5,8.0
528839,F,False,1991-05-26,False,usa,baltimore,BWI,2023-01-13,2023-01-13 13:46:00,2023-06-28 07:26:00,2023-03-27 08:44:00,165,8,2,3,1516.28,2960.0,4476.28,1,0.25,0.5,0.5,17.585416666666667,45.75,2622.3765781132092,3785.8800048063626,5.0,5.0,1.0,1.0,0.6666666666666666,5.333333333333333,6.0
528842,M,False,1956-12-06,False,usa,honolulu,HNL,2023-01-13,2023-01-13 19:39:00,2023-03-22 04:10:00,2023-03-22 04:10:00,67,8,2,2,2465.44,167.0,2632.44,0,0.25,0.0,1.0,1.6458333333333335,13.25,7053.204142496659,8007.273774697621,1.0,1.0,1.0,1.0,0.0,3.0,3.0
528844,F,False,1987-12-18,False,usa,houston,IAH,2023-01-13,2023-01-13 17:51:00,2023-04-03 17:23:00,2023-04-03 17:23:00,79,9,2,2,1333.4699999999998,1180.0,2513.47,0,0.2222222222222222,0.0,1.0,1.6962962962962962,13.666666666666666,2202.6518652680325,3017.977063147164,3.0,4.0,1.5,1.5,1.0,4.0,5.0
528906,F,False,1990-03-26,False,usa,portland,PWM,2023-01-13,2023-01-13 20:00:00,2023-07-07 18:17:00,2023-01-13 20:00:00,174,8,1,1,77.86,460.0,537.86,0,0.125,0.0,1.0,1.65625,13.375,439.88435465633313,439.88435465633313,5.0,5.0,1.0,1.0,0.0,7.0,7.0
528909,F,False,2006-07-16,False,usa,new york,JFK,2023-01-13,2023-01-13 10:44:00,2023-04-27 02:21:00,2023-03-13 22:18:00,103,8,2,2,0.0,17120.0,17120.0,0,0.25,0.0,1.0,1.4145833333333333,11.5,,,11.5,17.0,,1.5,,,
528929,F,False,1976-02-02,True,usa,st. petersburg,PIE,2023-01-13,2023-01-13 00:32:00,2023-06-29 20:41:00,2023-01-29 12:15:00,167,8,2,2,1072.71,2583.0,3655.71,0,0.25,0.0,1.0,1.9729166666666667,15.75,2821.5315467645464,2896.0984007319603,3.0,3.0,1.0,1.0,0.5,4.5,5.0
528930,F,True,1974-03-07,True,usa,tucson,TUS,2023-01-13,2023-01-13 13:04:00,2023-06-02 19:33:00,2023-06-02 19:33:00,140,8,2,2,486.78,1117.0,1603.78,0,0.25,0.0,1.0,1.14375,9.125,1492.0364053944345,2776.5905338236025,2.5,3.0,1.0,1.0,0.5,5.0,6.0
528936,F,False,2000-05-21,True,usa,boston,BOS,2023-01-13,2023-01-13 20:29:00,2023-05-20 17:38:00,,126,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.1916666666666667,9.625,,,,,,,,,
528942,F,True,1968-11-17,True,usa,new york,JFK,2023-01-13,2023-01-13 21:25:00,2023-04-05 04:40:00,2023-03-17 18:34:00,81,8,6,6,1676.32,1571.0,3247.3199999999997,0,0.75,0.0,1.0,3.8125,30.75,1681.9253756428934,3484.762647398433,2.1666666666666665,5.0,1.0,1.0,0.5,3.1666666666666665,6.0
528953,F,True,1971-10-16,False,canada,saskatoon,YXE,2023-01-13,2023-01-13 16:02:00,2023-03-26 14:14:00,2023-03-26 14:14:00,71,8,4,5,1146.49,11038.0,12184.49,1,0.5,0.25,0.75,17.9,48.5,1603.8949891921768,2290.4231970598926,7.8,21.0,1.0,1.4,0.0,6.5,10.0
528965,F,False,1993-02-04,False,usa,miami,MIA,2023-01-13,2023-01-13 17:25:00,2023-06-21 18:11:00,2023-06-21 18:11:00,159,8,2,2,721.67,2846.0,3567.67,0,0.25,0.0,1.0,1.7916666666666667,14.5,3762.5969191385525,3762.5969191385525,14.0,22.0,1.0,1.5,0.0,7.0,7.0
528967,F,False,2004-12-26,False,usa,nashville,BNA,2023-01-13,2023-01-13 14:37:00,2023-04-29 19:52:00,2023-04-29 19:52:00,106,8,3,3,829.49,1372.0,2201.4900000000002,0,0.375,0.0,1.0,1.5625,12.625,1137.5365935376858,1229.7711374054752,2.3333333333333335,4.0,2.0,2.0,1.0,3.5,4.0
528995,M,True,1969-07-04,False,usa,houston,HOU,2023-01-13,2023-01-13 01:28:00,2023-07-06 13:29:00,2023-03-26 08:53:00,174,8,3,3,1232.1399999999999,3883.0,5115.14,0,0.375,0.0,1.0,1.8229166666666667,14.5,2308.2112025206416,2848.7165216556123,4.333333333333333,9.0,1.0,1.0,0.3333333333333333,6.0,11.0
528999,F,True,1979-07-28,False,canada,calgary,YYC,2023-01-13,2023-01-13 17:41:00,2023-06-08 10:22:00,2023-03-07 18:22:00,145,8,3,3,1446.45,2139.0,3585.45,0,0.375,0.0,1.0,1.9958333333333333,15.875,2656.4756958106104,3025.760913706647,4.0,7.0,1.0,1.0,0.6666666666666666,4.666666666666667,9.0
529019,F,True,1975-11-10,False,usa,philadelphia,PNE,2023-01-13,2023-01-13 11:44:00,2023-06-06 04:38:00,2023-06-06 04:38:00,143,8,5,5,6197.9800000000005,1710.0,7907.9800000000005,0,0.625,0.0,1.0,2.5625,20.625,4105.505395582372,13994.146663515183,6.0,12.0,1.2,1.0,1.0,6.2,15.0
529023,F,True,1986-11-21,True,usa,honolulu,HNL,2023-01-13,2023-01-13 22:46:00,2023-06-01 20:14:00,2023-03-20 14:45:00,138,9,2,2,2180.17,1262.0,3442.17,0,0.2222222222222222,0.0,1.0,1.0240740740740741,8.222222222222221,5970.262729503503,7751.7217703776405,3.5,5.0,1.0,1.0,0.5,5.0,6.0
529048,F,True,1960-01-03,True,usa,portland,PDX,2023-01-13,2023-01-13 21:05:00,2023-06-18 21:40:00,2023-06-18 21:40:00,156,9,1,1,483.46,783.0,1266.46,0,0.1111111111111111,0.0,1.0,1.4777777777777776,11.88888888888889,2810.884776912385,2810.884776912385,3.0,3.0,1.0,1.0,0.0,4.0,4.0
529050,F,False,1982-07-26,False,usa,new york,JFK,2023-01-13,2023-01-13 17:40:00,2023-06-23 16:24:00,2023-06-23 16:24:00,160,8,2,2,1185.19,1513.0,2698.19,0,0.25,0.0,1.0,2.06875,16.625,3220.685270781818,4151.7735389098425,5.0,7.0,1.0,1.0,1.0,6.5,8.0
529082,F,False,1991-03-07,False,usa,austin,AUS,2023-01-13,2023-01-13 19:26:00,2023-07-05 13:34:00,2023-02-01 18:41:00,172,8,1,1,470.12,1044.0,1514.12,0,0.125,0.0,1.0,1.2208333333333332,9.75,2445.5030808146676,2445.5030808146676,4.0,4.0,1.0,1.0,0.0,5.0,5.0
529205,F,False,1985-05-04,False,usa,fort worth,FTW,2023-01-14,2023-01-14 12:17:00,2023-07-18 21:27:00,2023-07-18 21:27:00,185,7,4,5,1407.8899999999999,2156.0,3563.8900000000003,1,0.5714285714285714,0.25,0.75,21.978571428571428,62.0,1524.4803827708752,2326.4807080951355,2.4,4.0,1.0,1.0,0.8,4.6,7.0
529214,F,True,1960-06-28,False,usa,tucson,DMA,2023-01-14,2023-01-14 12:57:00,2023-06-03 19:35:00,2023-02-27 21:04:00,140,8,2,2,1219.93,592.0,1811.93,0,0.25,0.0,1.0,2.533333333333333,20.375,3359.08700451195,3423.872321594195,2.5,3.0,1.0,1.0,1.0,4.0,5.0
529216,F,False,1998-10-10,False,usa,new orleans,NBG,2023-01-14,2023-01-14 21:58:00,2023-06-12 07:43:00,2023-01-14 21:58:00,148,8,1,1,0.0,1572.0,1572.0,0,0.125,0.0,1.0,1.5499999999999998,12.5,,,12.0,12.0,,1.0,,,
529224,F,True,1969-06-04,False,usa,new york,LGA,2023-01-14,2023-01-14 03:56:00,2023-07-08 16:41:00,2023-07-08 16:41:00,175,8,7,7,3267.13,4284.0,7551.13,0,0.875,0.0,1.0,2.5229166666666667,20.5,3034.760189067365,3953.848082162666,3.6,7.0,1.0,1.2,0.8333333333333334,3.5,6.0
529229,F,False,1995-11-15,False,usa,tucson,DMA,2023-01-14,2023-01-14 02:49:00,2023-06-24 21:04:00,2023-06-24 21:04:00,161,9,2,2,1402.52,3286.0,4688.52,0,0.2222222222222222,0.0,1.0,1.251851851851852,10.0,2844.116334515296,3423.872321594195,5.5,8.0,1.5,1.5,0.0,7.0,10.0
529231,F,False,2001-07-03,False,usa,newark,EWR,2023-01-14,2023-01-14 16:27:00,2023-07-02 23:34:00,2023-03-02 13:31:00,169,9,2,2,679.34,4014.0,4693.34,0,0.2222222222222222,0.0,1.0,1.3888888888888888,11.333333333333334,3898.808977991677,3898.808977991677,17.5,32.0,1.0,1.0,1.0,5.0,5.0
529237,F,True,1979-09-04,True,usa,colorado springs,COS,2023-01-14,2023-01-14 16:29:00,2023-06-18 17:20:00,2023-02-26 19:19:00,155,8,2,2,454.19,1970.0,2424.19,0,0.25,0.0,1.0,1.1145833333333333,9.0,2638.7404634529407,2638.7404634529407,6.0,10.0,1.0,1.0,1.0,3.0,3.0
529249,F,True,1973-02-11,False,usa,dallas,DAL,2023-01-14,2023-01-14 13:30:00,2023-06-26 22:04:00,2023-06-26 22:04:00,163,8,3,3,1563.49,508.0,2071.49,0,0.375,0.0,1.0,1.7395833333333335,14.0,2279.171704728857,2613.814517839755,2.5,3.0,1.3333333333333333,1.5,0.3333333333333333,3.6666666666666665,4.0
529284,F,False,1998-12-18,False,canada,ottawa,YOW,2023-01-14,2023-01-14 18:12:00,2023-05-16 22:40:00,,122,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.94375,15.75,,,,,,,,,
529309,F,False,1982-09-02,False,usa,san antonio,SKF,2023-01-14,2023-01-14 10:50:00,2023-07-11 16:54:00,2023-07-11 16:54:00,178,8,5,5,1669.5,4716.0,6385.5,0,0.625,0.0,1.0,3.1625,25.625,2354.560914832515,2735.953014847118,3.8,8.0,1.0,1.2,0.5,3.75,7.0
529332,F,False,1991-04-18,False,usa,los angeles,LAX,2023-01-14,2023-01-14 15:20:00,2023-05-24 19:43:00,2023-02-27 14:02:00,130,9,3,3,1982.6399999999999,1429.0,3411.6400000000003,0,0.3333333333333333,0.0,1.0,2.4981481481481485,20.11111111111111,3801.897943948961,3974.209842999768,4.333333333333333,6.0,1.0,1.0,0.3333333333333333,5.333333333333333,7.0
529338,O,False,1983-03-19,False,usa,new york,LGA,2023-01-14,2023-01-14 20:14:00,2023-06-27 17:05:00,2023-06-27 17:05:00,163,8,5,5,3129.05,3760.0,6889.049999999999,0,0.625,0.0,1.0,2.9145833333333333,23.5,2279.6681210354823,3965.398670852146,2.0,3.0,1.4,1.4,0.6,3.4,4.0
529362,F,False,1986-06-12,False,usa,san antonio,SAT,2023-01-14,2023-01-14 15:08:00,2023-05-04 06:48:41,2023-03-24 06:47:00,109,9,5,6,6557.3,1426.0,7983.299999999999,1,0.5555555555555556,0.2,0.8,15.238888888888889,37.666666666666664,6478.53372418295,15825.593705502866,2.5,4.0,1.0,1.0,0.0,9.333333333333334,20.0
529406,F,False,1984-01-03,False,usa,new york,LGA,2023-01-14,2023-01-14 08:15:00,2023-07-06 02:40:00,2023-07-06 02:40:00,172,9,4,4,1057.08,1573.0,2630.08,0,0.4444444444444444,0.0,1.0,1.8444444444444446,14.88888888888889,1923.422040879512,4114.217346476927,3.25,5.0,1.0,1.0,0.75,3.5,6.0
529420,M,True,1949-09-16,False,usa,oakland,OAK,2023-01-14,2023-01-14 18:16:00,2023-03-28 20:36:00,,73,9,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0055555555555555,16.22222222222222,,,,,,,,,
529421,F,False,1985-02-28,False,usa,sacramento,MCC,2023-01-14,2023-01-14 08:38:00,2023-06-10 20:57:00,2023-06-10 20:57:00,147,8,5,5,1926.5,4088.0,6014.5,0,0.625,0.0,1.0,2.7875,22.625,2637.2600171071304,4032.687941462172,3.6,6.0,1.0,1.0,0.0,4.75,7.0
529422,F,True,1968-04-13,False,usa,baltimore,BWI,2023-01-14,2023-01-14 16:02:00,2023-06-20 15:32:00,2023-03-23 17:15:00,156,8,2,2,914.83,652.0,1566.83,0,0.25,0.0,1.0,1.6354166666666665,13.25,1122.763932532352,1264.9754390036496,4.0,4.0,2.0,1.0,1.0,4.5,6.0
529424,M,True,1974-02-18,True,usa,rochester,ROC,2023-01-14,2023-01-14 13:19:00,2023-06-22 19:46:00,2023-06-22 19:46:00,159,9,3,3,727.65,1685.0,2412.6499999999996,0,0.3333333333333333,0.0,1.0,1.7018518518518517,13.666666666666666,1498.7140321399936,3648.1094044968777,5.0,5.0,1.0,1.0,0.3333333333333333,5.666666666666667,7.0
529428,F,False,1980-05-23,True,usa,newport news,PHF,2023-01-14,2023-01-14 21:47:00,2023-07-18 20:11:00,2023-07-05 19:24:00,184,8,2,2,79.15,666.0,745.15,0,0.25,0.0,1.0,1.25625,10.125,455.2826574483698,455.2826574483698,4.5,6.0,1.0,1.0,1.0,8.0,8.0
529436,F,False,1977-05-10,False,usa,new york,LGA,2023-01-14,2023-01-14 04:36:00,2023-06-10 16:48:00,2023-06-10 16:48:00,147,8,6,6,5253.12,2543.0,7796.120000000001,0,0.75,0.0,1.0,1.93125,15.5,2970.736713280672,12864.749301631844,2.5,3.0,1.2,1.0,0.2,6.4,15.0
529488,F,True,1979-02-17,False,usa,sacramento,SMF,2023-01-14,2023-01-14 16:56:00,2023-06-28 20:54:00,2023-06-28 20:54:00,165,9,2,2,4193.25,270.0,4463.25,0,0.2222222222222222,0.0,1.0,1.1574074074074074,9.222222222222221,6194.795132090858,9515.578363843853,3.0,3.0,2.0,2.0,0.5,8.5,12.0
529501,M,True,1975-12-22,True,usa,houston,HOU,2023-01-14,2023-01-14 02:37:00,2023-06-15 02:56:00,2023-06-15 02:56:00,152,8,4,4,976.0,1735.0,2711.0,0,0.5,0.0,1.0,1.9500000000000002,15.875,1413.7971281025052,2232.3888470670427,3.0,8.0,1.0,1.0,0.75,4.25,10.0
